lnk_product_purchase_key,product_count,product_price,sat_load_dts,sat_rec_src
f95d04a13af9e9724361959d413ad3fc,7,4,2023-10-27,c4015b7f368e6b4871809f49debe0579
652d5c0534b26fd1fb08f02a12613af0,7,4,2023-10-27,9cafd121ba982e6de30ffdf5ada9ce2e
2e378423b17523d14f5841cdf5fac6f3,1,4,2023-10-27,cc225865b743ecc91c4743259813f604
2b32cf1c03f8644f13b32c3223b28319,9,4,2023-10-27,4ae67a7dd7e491f8fb6f9ea0cf25dfdb
1eca8399409bf44fd1c13f1c4f84451c,4,4,2023-10-27,76607161e9f35f12f36d0d52259af9a6
1c39d36841ee24dd1a2144e448ae8eab,5,4,2023-10-27,a78482ce76496fcf49085f2190e675b4
deef390ed26aa7ced900aeb820aca587,7,4,2023-10-27,4bbbe6cb5982b9110413c40f3cce680b
8c836227797c7b86baee6c2a7b7b85a8,1,4,2023-10-27,8b0dc65f996f98fd178a9defd0efa077
ba0c4ed719591e9aa5ee746c39e6257e,9,4,2023-10-27,0a6fbee9b5f6092233b7921f39554a33
8de4a66905fe64735ffcee1521c0db86,7,4,2023-10-27,ee715daa76f1b51d80343f45547be570
e20842a617963ec411b87edc803fa417,9,4,2023-10-27,5a29503a4909fcade36b1823e7cebcf5
79fdaef645e0b0ef0b83a3d05e06882d,9,4,2023-10-27,5112277ea658f7138694f079042cc3bb
ccbc5b075419f3cf36de604139c8b55d,5,4,2023-10-27,8c7bbbba95c1025975e548cee86dfadc
b83e81e10e4e390870fc2702a2f911c3,9,4,2023-10-27,ba053350fe56ed93e64b3e769062b680
cbba4cca98dbeaed6bbdc67e88ab46c5,3,4,2023-10-27,a4267159aa970aa5a6542bcbb7ef575e
a9dda3531bafb6af94994fc715658a62,4,4,2023-10-27,a6a767bbb2e3513233f942e0ff24272c
8b5ff1b7c193a76b51fcc98f27cfad80,1,4,2023-10-27,729c68884bd359ade15d5f163166738a
3659712a0668fa30194b3f71d2fbaa1b,7,4,2023-10-27,bf4d73f316737b26f1e860da0ea63ec8
ea81b1f6a11b3a24d0c6491169d0b2db,3,4,2023-10-27,c64a9829fa4638ff5de86330dd227e35
15ca89be036c30ebb1c30b24d7a0205a,5,4,2023-10-27,db095bd14b838cbf3abf886f492c721b
6c36b8421ae5cc6b23ef265fc56609e2,9,4,2023-10-28,68053af2923e00204c3ca7c6a3150cf7
f7ea26c174838ceedec82faee76b91bf,9,4,2023-10-28,e2f69d4be0295d46325a2ff1b925faf2
0438476d282d7326634b731256ecf6c7,6,4,2023-10-28,e1696007be4eefb81b1a1d39ce48681b
959230b2b1f8f1c71ed58130be6ed3f4,9,4,2023-10-28,1dba5eed8838571e1c80af145184e515
6285d10c7f43722559d3f2d77ad4b920,1,4,2023-10-28,b2fb19fe374529d3658197da0657ab0c
1c30ffab6973d3e83020a8b89acf0398,3,4,2023-10-28,34f5297ef0ba66f4b3ca225078560d11
a321de3b18d7ea43278d0abc8e9f83a7,8,4,2023-10-29,92ae5cfef57d9ef9a523753e45fc9b0b
27168bf146ac1dfec4a6cb5e24d75a1a,2,4,2023-10-29,167434fa6219316417cd4160c0c5e7d2
828ec293cb2773932da06f2ab3528d5f,2,4,2023-10-29,30c8e1ca872524fbf7ea5c519ca397ee
463a615d073c88158cb0b7b9cb053d25,5,4,2023-10-29,7bb7a62681a8a0f94ab424b06d172ca3
163d9470ace00ca8f3884cc8dc898e74,3,4,2023-10-29,56e6a93212e4482d99c84a639d254b67
e57d6e8605feaf5d99706419f396231e,2,4,2023-10-29,d68a18275455ae3eaa2c291eebb46e6d
b92a7b95118bedbe38cb3ffa9af6fba9,2,4,2023-10-29,839ab46820b524afda05122893c2fe8e
cded8f44a6487fcbbb16a22604ac5905,3,4,2023-10-29,4042483f5c2c4015e2a6abd47aa76b6f
7571c4d6527afe30647d6553b36b8ba4,2,4,2023-10-29,a113c1ecd3cace2237256f4c712f61b5
2d97818249902caf2edbafa9d84d47b5,7,4,2023-10-29,85ffb002f52455e760e4c90cc3b71ac3
bef181a60f8086554e5c86615c0e8318,3,4,2023-10-29,d3696cfb815ab692407d9362e6f06c28
f2c9201e2fb9c97c4a5e136b263c3226,2,4,2023-10-29,f64c495d0e53078162a5d6c862f12aae
1b17d93331fbbf4aa8fd6352fb74b7f6,5,4,2023-10-29,b21f9f98829dea9a48fd8aaddc1f159d
098b4bc73fa98dcafa8dfb3af1608249,3,4,2023-10-29,4f4adcbf8c6f66dcfc8a3282ac2bf10a
7d795a64036d1ab34df04565a216425f,8,4,2023-10-29,a577dad7e00eaad256c112c836f55b11
a220fa1ea68855e5b0b1ca2019393b88,9,4,2023-10-29,c89ca36e4d0430e75ca2390470a59a59
79c41487010613244d8ca9815e3b27fd,5,4,2023-10-29,b63826f7edd2fc3ad8449add0c04fceb
749a861d7f49deb344a52709fd1eb363,7,4,2023-10-29,f4aa0dd960521e045ae2f20621fb4ee9
f63e799542d85412baa4dde98bf61995,5,4,2023-10-29,3473decccb0509fb264818a7512a8b9b
5d465c6be3faa0b5746d4ea46c8676e0,8,4,2023-10-29,50bb4b781898459e99c81b050843896b
b70c2512214dfab53040f5edbfc9b89f,6,4,2023-10-29,fd1095d744e5a2ba86ca7a9870aa6730
6626548b583d60406486844130dbb29e,9,4,2023-10-30,34ff028fc02b773b8885b59aee142e60
37bccc82b09c0707df34bc091af9dd66,4,4,2023-10-30,f7dd39d47c6f28f7877155ccffad0192
d293fc59feb6a0c6e3a2be8c927c065a,7,4,2023-10-30,33e75ff09dd601bbe69f351039152189
b9fec08705248f9e691612eb3a20790d,5,4,2023-10-30,c89e6d59f9753e53018cf8de933c1aaa
21fa4e878a93fcccedde0bf914d39496,6,4,2023-10-30,47e338b3c082945eff04de6d65915ade
253c21d0ade7dfd62c661359167e5033,5,4,2023-10-30,15bb03d440d3530fa52c7c58970274e4
bca4ac90a9860ae5ba82305c58efda5c,6,4,2023-10-30,c254e7753095807e1cca159e48eceb21
98cdf7809ecf87c811e38c387810f500,4,4,2023-10-30,c215b446bcdf956d848a8419c1b5a920
6ee12dd5a0ab98b1564bb11baa093ae0,9,4,2023-10-30,466accbac9a66b805ba50e42ad715740
b55c86b05bb84f4cc8d03d783870b0f4,4,4,2023-10-30,34f98c7c5d7063181da890ea8d25265a
30ec49752471d66642fcbfcabd5bad2d,8,4,2023-10-30,76383b34503afb0508f8364787c55800
e918c09e0a4cffcb1c2ace4fd13e4a6e,2,4,2023-10-30,916d3891a243c10fede49f9c276f1a20
ff14766472c2c425bab42aa576cdb05e,6,4,2023-10-30,4e477793df9bdde030226dcd3a262a4a
b306262419d8dc8d7f80c73a9bf13084,1,4,2023-10-30,01ce84968c6969bdd5d51c5eeaa3946a
de66bcd5a421c79747723da5911cdd06,6,4,2023-10-30,50905d7b2216bfeccb5b41016357176b
feed5635cc94f25d93f020d87c5cace3,1,4,2023-10-30,07577d9f755d42cec7545e889b7261a3
7d3cffdabff10ad4c42ce68e09f81a21,4,4,2023-10-30,09d37c08f7b129e96277388757530c72
76760856d63687281c57c1ad1d1b2975,7,4,2023-10-30,827a9e878169d065f4a9a6c451ba0207
da11d543d84b9a32d497b81801b61054,3,4,2023-10-30,3941c4358616274ac2436eacf67fae05
7b97063ca2cc30cd9fa34610c9963578,2,4,2023-10-30,8b5c8441a8ff8e151b191c53c1842a38
50237e44c74b4e95164a1007cd9c597c,3,4,2023-10-30,dda8d87065d3a8e68dfd8dc4290e408c
e48027ad90c30b26767d221ca1ccecaa,2,4,2023-10-30,ec73a08511f0f15158c830720aee7588
dd7d72d30fc721785e1634bad69b8c44,5,4,2023-10-30,097fdff1eefae7180f5ec716a83dd3a3
1f680a53bef4e54a9ffdcb2a4cd4ed23,2,4,2023-10-30,77133be2e96a577bd4794928976d2ae2
d7b0548aba3d3c88b316c8140b4527fe,2,4,2023-10-30,74e1513cc2927e89575044e7d6dbc8e0
af701e12225f2a923299251b9e243275,8,4,2023-10-30,71969a804c28c0961383008958497b1b
620e03b9070d35f8ff8d46f250c3e304,3,4,2023-10-30,81c650caac28cdefce4de5ddc18befa0
7a6096cda0fd4a9b21c69c09c41402e3,7,4,2023-10-30,e250c59336b505ed411d455abaa30b4d
508e731f659d908d04b15e0b7c29be2a,7,4,2023-10-30,2de7cf2043693db2ee898479a6e44529
905aeaf5c0c6f25c0690acfaa41c1bcc,8,4,2023-10-30,ca91c5464e73d3066825362c3093a45f
d1e567378593f13173d0510d65948527,9,4,2023-10-30,4e6cd95227cb0c280e99a195be5f6615
3f7af5ab905cfdc83dd957487abc0bfd,2,4,2023-10-31,3f1656d9668dffcf8119e3ecff873558
b124e04b71adb19f1e4cc5ba00fc3475,2,4,2023-10-31,c154d855a0f33bb1ee7365af5a204279
a14eae70b6859052a720c5f679ec041f,3,4,2023-10-31,b432f34c5a997c8e7c806a895ecc5e25
1cbd9dd319c405a1bd963d0cb7684c50,8,4,2023-10-31,d2319feb7864f7123a48f0ce98e09936
164caaf0bcf48bf49ac5c4633600ff70,5,4,2023-10-31,110eec23201d80e40d0c4a48954e2ff5
113f09031a9bf0eaa9ee77593fe7f9c0,7,4,2023-10-31,6c8ef13d597e2ddbbb9fa71bc0b8ffef
7e988fecb01518c4e73df85deaafda57,3,4,2023-10-31,f00e1df0c9e961695bd1c1d9816d0c04
00f5f3f3431b1fd56e862c13d8a4d084,2,4,2023-10-31,e447193f2b83d789c98a82a7ef958736
93557089e74a8002ebc484a32d122a6f,1,4,2023-10-31,7f278ad602c7f47aa76d1bfc90f20263
1c5e3d4c54165a902c77d1dcb51e7a3c,1,4,2023-10-31,9185f3ec501c674c7c788464a36e7fb3
9cd86e71a9ffa269b7a13b5b4a9178fa,5,4,2023-10-31,5711796ea0dc17a1d5120d62732105f1
9b74618183fd0e2d38a509f741cc5363,8,4,2023-10-31,bfe6caa90f31d889bd773c2eabe70679
5de5d600e799f88d89955d069d004595,6,4,2023-10-31,dc82d632c9fcecb0778afbc7924494a6
a31dccd775cd3319eb16353983fd26ac,1,4,2023-10-31,12f73080e04ce0d8e95defb577ebc3f4
8d787fbcc7340bdce21d1f982fdfd544,9,4,2023-10-31,c54e7837e0cd0ced286cb5995327d1ab
ebd4085cc24ece8473b71f40572d520f,9,4,2023-10-31,ed2357bbbd318d584d579d024d9fd808
71cadc58a12deef5b6a1754aaf0e8545,5,4,2023-10-31,337cd73a31464dd4adfc3c5dbc356cd0
8e7614d23b55eb739bda0d64bbed6caf,1,4,2023-10-31,0b7e926154c1274e8b602ff0d7c133d7
b5a1ddaa06ec127c9e1c4a7af2f6157f,3,4,2023-10-31,2ba2520186ee376e835ce7bf1554ef7b
a2e6c1eb32d7e673f009fb46a2f81ab3,2,4,2023-11-01,d7da8f9d99e5ed3ac7ab00568ae36915
6556c5f95ee8e75481f825578d0a4561,9,4,2023-11-01,e0a0a422a9069a4cb2b91211a451da4b
ef69fc40d570d913c80aeab31c404226,2,4,2023-11-01,3a09a524440d44d7f19870070a5ad42f
de9c945979eea332a096ab5baef85408,5,4,2023-11-01,9d2682367c3935defcb1f9e247a97c0d
ed8ffd41d013a6a5187569baf6967a1c,4,4,2023-11-01,6a130f1dc6f0c829f874e92e5458dced
0300c03a963427e93ca314f41d485ea3,3,4,2023-11-01,7a677bb4477ae2dd371add568dd19e23
eb95adcad0e6cc921f8b00e3aba978d8,5,4,2023-11-01,6a12d7ebc27cae44623468302c47ad74
e2550bf956493cf633e1f62bf3856c36,1,4,2023-11-01,b47767f992ce8624345aca182b76b202
024800df858a53a87244e847cf466559,4,4,2023-11-01,b294504229c668e750dfcc4ea9617f0a
b5603c6f976f1ec0782177fa4150cbfa,4,4,2023-11-01,53e19f3dbb211f20b20b45668303c1b6
5ddc369be3cb0a3ee043d3909ab938be,8,4,2023-11-01,1819020b02e926785cf3be594d957696
3e68a5791c96134487c1dff4d35c276d,6,4,2023-11-01,02180771a9b609a26dcea07f272e141f
f143f4fd3e33b0998dce325093665f2c,4,4,2023-11-01,fb6e7c396949fea1f6f6bf144dbc7908
2a953aba5eaa56c9509b35d06764cfeb,5,4,2023-11-01,dcf6070a4ab7f3afbfd2809173e0824b
b6c7dc72e11914e155dff06098541d4a,6,4,2023-11-01,c9049d2a46feb0ae2de6b0636f32ea0d
7fafa8884f5119aedc459545e4b6b8aa,4,4,2023-11-01,05b8caaf6ba6f4bdb68675ab8b893bda
735cb17cbd949dffefb5b2f739d570fe,6,4,2023-11-01,a59afb1b7d82ec353921a55c579ee26d
2e327c82586a119afab2bcae09b5f88f,1,4,2023-11-01,d8567273b20e64233b575a130159a15d
c56ada96cc1b7230ace91540fdd47db4,6,4,2023-11-01,598b3e71ec378bd83e0a727608b5db01
9194f29631b96a365649fa67a9d0cf2d,3,4,2023-11-01,d5c8e1ab6fc0bfeb5f29aafa999cdb29
9c6e90d1e189fd70364633954f5fea42,3,4,2023-11-01,952285b9b7e7a1be5aa7849f32ffff05
4cbd025fbe34a7e83ce0f7a9ad616a8f,6,4,2023-11-01,5118af07364440598cd7a922ccf4a955
29ba6582e14f64081830872b88d41b9b,9,4,2023-11-01,8fe6833df81e224e08ce9be4abfa89a0
fd4fd6cdb85da28f243107c555631a94,9,4,2023-11-01,614d37f84c3f41a6014aaec3a5bc6c61
2ceb75c0bc758db07681af8970077928,4,4,2023-11-01,4d6b3e38b952600251ee92fe603170ff
2f9b1798e6b22bb667e96b315a55f8de,2,4,2023-11-01,b22b257ad0519d4500539da3c8bcf4dd
2f9693aa3656eea00ef0f720283c74ff,7,4,2023-11-01,856b503e276cc491e7e6e0ac1b9f4b17
577337f2fb94c7cdc5427b1bb04dd4fc,7,4,2023-11-01,ea4eb49329550caaa1d2044105223721
b09f89fb1ab7932a5c2681d1674d7ac3,5,4,2023-11-01,412758d043dd247bddea07c7ec558c31
7cc56ef3ffcf9f52e3471b2ef56c00de,1,4,2023-11-01,8ab8dff7441eda91aa7bb26becb3afd3
3dc6033f30a962c1e54cada27fa9f95c,8,4,2023-11-01,5cfe9b8fb129f0fe3ffc7b209ac471ed
4259136e582468a209764bd757e532b2,1,4,2023-11-01,441d9b1d721e29971edc93bca39bf497
388c023cbb09b7eabdb2c8d79e8c5478,3,4,2023-11-01,2c75cf2681788adaca63aa95ae028b22
a98e397756024e466863e2859ed2d5e5,6,4,2023-11-01,e1021d43911ca2c1845910d84f40aeae
b3b341f20f27f69210bfedc81369a556,6,4,2023-11-01,f57bd0a58e953e5c43cd4a4e5af46138
af87d562a7ebe2ee6352af381f06c651,5,4,2023-11-01,fe663a72b27bdc613873fbbb512f6f67
27fae3e2854f052fe2222f1400c06062,9,4,2023-11-01,86b94dae7c6517ec1ac767fd2c136580
bc18a6c48fe593a22f70dd1d6cca5ac7,5,4,2023-11-01,e2ccf95a7f2e1878fcafc8376649b6e8
bcba396a476741c234514a5d0bac4591,2,4,2023-11-01,b5b1d9ada94bb80609d21eecf7a2ce7a
201e245269ac900e91002542fc51a43e,6,4,2023-11-02,9965b21b3968b6abc41143236b035c8c
b375b6c9a93b6f0960a7317dc5ab4ce6,4,4,2023-11-02,9d7311ba459f9e45ed746755a32dcd11
667bceca0e08a21fce89bfdc93c0a070,2,4,2023-11-02,47d1e990583c9c67424d369f3414728e
2946e5c8817ba87860a3fb0cc77c55d0,5,4,2023-11-02,10a7cdd970fe135cf4f7bb55c0e3b59f
e5e4b2fad4f07688b2f014e88ac83ddc,9,4,2023-11-02,91a4d5c9c78d0de89b38ff408f49f39c
40d587321c2b4097aeefa3943362ca3d,2,4,2023-11-02,c940e50f90b9e73f42045c05d49c6e17
3104830a75c9e716302be5279311d8d3,7,4,2023-11-02,30f48cd3c7e73511070b95ee0a884c23
da5598e9924152aba3b9b29d96977e42,3,4,2023-11-02,816b112c6105b3ebd537828a39af4818
ee91b0c719002ec410d070a6616526fa,5,4,2023-11-02,1f5069142727648138a54524b5beeb58
a5cf75c43d7541117faaeb512a636ba1,5,4,2023-11-02,2156795824e042092b04e970977114cd
752ae9e989b585cc3b89860decd88383,5,4,2023-11-02,a5bad363fc47f424ddf5091c8471480a
7e0e7e820efed918caec24f79e1c31d1,3,4,2023-11-02,227e072d131ba77451d8f27ab9afdfb7
bdd048d70488e347488a403a6950a9c9,2,4,2023-11-02,dc5d637ed5e62c36ecb73b654b05ba2a
c4effba44f27d2a6d55e636e758b222f,7,4,2023-11-02,97f832f6f334d64de3e89769806e56b8
2ef9e568b06d910239102b9a5ba9170d,2,4,2023-11-02,859bf1416b8b8761c5d588dee78dc65f
0678b33f7eafc99b9af1925bf15a8a05,2,4,2023-11-02,69a5b5995110b36a9a347898d97a610e
f2a1571c97fe71ed69a4018687775e58,8,4,2023-11-02,08d562c1eedd30b15b51e35d8486d14c
37ba8475029b51561fa11aac9e953aa4,3,4,2023-11-02,7bad3bd3f0f97b500e337b6dd91746ca
24a9da31b5e741dcfb0e9c33e7efd3ac,6,4,2023-11-02,ca9541826e97c4530b07dda2eba0e013
b670d3759412571c4ee8fbd0919625d6,6,4,2023-11-02,5e69fda38cda2060819766569fd93aa5
3af633f42f59043bd8a75a6040f147a6,7,4,2023-11-02,56880339cfb8fe04c2d17c6160d0512f
3774cebe613b3a3a8e26a47d8cabbb03,4,4,2023-11-02,5bbc7cc2da7217ccaf66f733b3fef728
aff646edacea6b93416e693df4fdbf3b,3,4,2023-11-02,c3c59e5f8b3e9753913f4d435b53c308
cb5bed07558c11437a69f150d3e3c179,5,4,2023-11-02,85b42dd8aae56e01379be5736db5b496
e90c6f4196f3af5de0d8d8ce6bbc43f6,1,4,2023-11-02,2ef3e50fd7c1091dda165f25be7f64fd
df0e7af0d5d8fd605530d5e44e45d173,6,4,2023-11-02,6709e8d64a5f47269ed5cea9f625f7ab
c018d14879745cfe57941ecc83f70e9a,8,4,2023-11-02,3f9e3767ef3b10a0de4c256d7ef9805d
6a8f3421bbfdddb2cfcb3ab6bf10e9d1,3,4,2023-11-02,23c00603aba5c59174ddbf016e55e984
404a197b8b4aa132557ab51e66269796,5,4,2023-11-02,28f248e9279ac845995c4e9f8af35c2b
1c58e83b4b1363f0eb1103e8ef79dcba,4,4,2023-11-02,be3159ad04564bfb90db9e32851ebf9c
e72ea08287e4b18967c397ae04a1f2e4,2,4,2023-11-02,87ae6fb631f7c8a627e8e28785d9992d
41000fc69a96143f2afacaf97c585f90,4,4,2023-11-02,7949e456002b28988d38185bd30e77fd
4062592331953cd16792aec2bf8dd955,3,4,2023-11-02,fbd3230f4d8dcf11a06b19fd0cfd8ef1
4e5117d9f354e77fd0e54ac4a6f0f0dd,3,4,2023-11-02,99f0e91e4f90ecc1c3bdee598eadca30
465e13741ed3bd227a7215c0d8a611ea,9,4,2023-11-02,c8afe805c097dab1f1e5bdd57f8d2931
6241482a6501989a86c199d772763f0b,7,4,2023-11-02,1a669e81c8093745261889539694be7f
1b567e5c9133bcc43ca1ef8cf183015f,8,4,2023-11-02,b2303e95600891090f6519df2b23eb09
a038eec84e70f1e33b035b1dfe788634,1,4,2023-11-03,3798003c3d078a7b4fd1f33843a2e5c0
5436646c9812b0f26bad376dbddf6ba6,7,4,2023-11-03,3910d2e3adfd0dc2e3a048f15c11eb74
ea2f18da0033919bdf780d047871d2a6,3,4,2023-11-03,d9b1655c134b831076d6c45620a78c33
c3a8cc17b1e7012dabbf3cff19fa0df6,2,4,2023-11-03,3e195b0793297114c668f772c6e2d9ba
f06a563dc2c6d3872b0b31007a93058d,5,4,2023-11-03,231141b34c82aa95e48810a9d1b33a79
789ee5374342559492b3f9a5259c3a03,9,4,2023-11-03,cb4b69eb9bd10da82c15dca2f86a1385
b9e87eac278b92c56a63b3e8a9d9bf42,9,4,2023-11-03,000e82a96e908e73372bed4e5cb98096
67cf40939bd665eda06089d126d5cc13,1,4,2023-11-03,33d6548e48d4318ceb0e3916a79afc84
f37c61d6ef54df7e5752880d9ac7e50e,7,4,2023-11-03,8a0cd50ecce34cfd150d3d512ccf42cf
1315c22811c617fd0fa407207e97434c,6,4,2023-11-03,eca336bc46296c1aced239fbfb803b5c
51534818e4032e5da8631cf272d421a8,2,4,2023-11-03,6da9003b743b65f4c0ccd295cc484e57
0488adc99c6860428e2c0a5474fceada,6,4,2023-11-03,7c5845cea683556d813ebd657e8cca01
cdf9d5978e0c4d8c180f979c871dde8f,8,4,2023-11-04,7dd3ed2e12d7967b656d156d50308263
7febdd8bd65245e25c21cdb77324b096,6,4,2023-11-04,e32cc80bf07915058ce90722ee17bb71
0d06c0398afbf1f70d5cad9e11f6d8f1,7,4,2023-11-04,f3f1fa1e4348bfbebdeee8c80a04c3b9
7e1be49137a1a9f7de2cfd95455a9546,8,4,2023-11-04,9f1f64b519d20e2ccc36e1589a8f7555
cf96971e1a38e2c87cee37ccfc4c42fa,5,4,2023-11-04,82836ca597a373e6c3cd5ae2d466161e
5da8303eb68abc4d4cf01090f1c5e64f,8,4,2023-11-04,bd6fd20524553da5f0504d31e4134500
bf5556a4d937e0d51b0372064512c4f1,1,4,2023-11-04,398475c83b47075e8897a083e97eb9f0
0ba8f9b0a5c7a5199232878f7de74d5d,6,4,2023-11-04,418b5015d870b2632c0840039bfec155
566e92f857ef31d9209c3f6993f727d7,5,4,2023-11-04,2f4059dbdef515f7ddf25d1888ec1704
9b78231badd3ef9038480050d7b1368a,1,4,2023-11-04,6954f0b6918c1bcf7446eb6505553d65
7ee83044e174ee686514189977d6cc99,9,4,2023-11-04,6b061fc28f7473418a006dfa832708b1
ae8ce96e6288811491951820f2f20634,4,4,2023-11-04,fc45350a5b080b7a6e1b17e00b61dc93
3c5886e7c5f18ed463db4494bc1bea89,9,4,2023-11-04,038d5463327addf90d282c35be4c5eb1
f7b5a547fc853323131161d76e74b421,5,4,2023-11-04,e165421110ba03099a1c0393373c5b43
d1c83fd9218b7cfba16b54fc4ead2aa0,9,4,2023-11-04,bd5af7cd922fd2603be4ee3dc43b0b77
73dbfb64d45287c9aaa7ce95cb61be00,1,4,2023-11-04,3fb451ca2e89b3a13095b059d8705b15
c4f720137f115659e7554c0f04e47c74,2,4,2023-11-04,c6c61abda705fbc0728c076d60ed74b8
5080be5436b34f0874c22217eec4e91c,6,4,2023-11-04,7e05295a468401ec66e8c337855022ed
99ccec90528e5cc2af48766fd2e79279,6,4,2023-11-04,90525e70b7842930586545c6f1c9310c
57f23c53062264987689d26904d85943,9,4,2023-11-04,297fa7777981f402dbba17e9f29e292d
ec15ee68ef26f88de11a78d211a45cfc,3,4,2023-11-04,99ba5c4097c6b8fef5ed774a1a6714b8
7612a86795a26cc51a93296ca7419ce3,4,4,2023-11-04,b071cfa81605a94ad80cfa2bbc747448
a06c25708148b1e05ace8b003933c2eb,7,4,2023-11-04,b8b6674d4052e35e4553ac6788eb30b5
e44dadecbf6475fd4474891426d58dc8,1,4,2023-11-04,8562ae5e286544710b2e7ebe9858833b
fd812b8e0a8b12393031c5ce7aa32721,2,4,2023-11-04,e804a3e088d734b12a3a2acffb77f37a
675c8fe7fb5e7331c106b5419d51d3ea,2,4,2023-11-04,d156d4836ea87dd732cfda175b7911cb
63ba22fe1be60873f5125e6c5d7b328d,4,4,2023-11-04,4eb7d41ae6005f60fe401e56277ebd4e
0783e7de32e57c5005eb5af6a133de14,1,4,2023-11-04,c7af0926b294e47e52e46cfebe173f20
01c04a50f4bf4b456436604d5786bbd1,8,4,2023-11-04,af8d1eb220186400c494db7091e402b0
05bd69ac36b01fe89952d5799d9c604a,5,4,2023-11-04,ac796a52db3f16bbdb6557d3d89d1c5a
1b5cc72bbe653ca4f2f06a86cd14166f,2,4,2023-11-04,0f9cafd014db7a619ddb4276af0d692c
afc7379c76a7c28b7ab5047bb489a54f,6,4,2023-11-04,9bafa6744f936f58e710c819796c9d4b
e8d56c3ef6dc37e32da860063c347588,3,4,2023-11-04,d5756748da7d4fc61bb0b1bcba6e6d4d
6dc2c37b0c52d181e46f0d1d2506210b,7,4,2023-11-04,8e0ce414531179ae9b7f60e20351ee8b
89484cccc6ec6c2f78fdd60b11ccce61,1,4,2023-11-04,a35d11c2f995c60b0341a9c777f1ae03
1c30ec9d39e3c8e5aed17e485cbcdf4f,7,4,2023-11-05,ac0071f018d6ac7568394853c44cef1f
ebdf449cd687e276615aa516321205b8,4,4,2023-11-05,6b620aedfa4cf153467265629501dd61
b1965a8595b6f470df48b9342e3845d0,9,4,2023-11-05,b6d767d2f8ed5d21a44b0e5886680cb9
a121f675c7cac87e5dcffd3b002d66f3,8,4,2023-11-05,d6f84c02e2a54908d96f410083beb6e0
2fd511b653d8f0555abb920ee945b2ee,5,4,2023-11-05,2ef35a8b78b572a47f56846acbeef5d3
cff7afba4f3c1ebab69f626d2471bd19,7,4,2023-11-05,3e98410c45ea98addec555019bbae8eb
cfc76e0a4cd5d59e0b043f8bab4425f4,5,4,2023-11-05,9eed867b73ab1eab60583c9d4a789b1b
94667846c5ca55bafa51b3648679b402,1,4,2023-11-05,1b72746255ef01f9d75400995c62ea12
0f8c184dff0fd292edfca06db1e91005,6,4,2023-11-05,c70daf247944fe3add32218f914c75a6
722c62cd3ce77aebee992f52051bb5c7,7,4,2023-11-05,ffd52f3c7e12435a724a8f30fddadd9c
827a9978f4083584002e5ee04f1c77b2,5,4,2023-11-05,15d496c747570c7e50bdcd422bee5576
ba71774d77b9f6dcb142952b9602b9bf,4,4,2023-11-05,4f9c76cf97f84048c5990dd4ef842ea2
12fc57a66df6dde6cb34fb4b34e311de,8,4,2023-11-05,8fcd9e5482a62a5fa130468f4cf641ef
a30512c7a62dac1d3f8b55931d0d3a45,8,4,2023-11-05,034e2db715b4e796a5e72861ce06963a
12dee135d7b5887b57a8fdb268cc0836,8,4,2023-11-05,00e26af6ac3b1c1c49d7c3d79c60d000
a04d9eb835ebbcfa6911eec52fe824b8,3,4,2023-11-05,ab81265d898ef7f38a3e95fc98c2a669
1dfb1af063b5c9dc9e3dd578caec9b43,7,4,2023-11-05,415585bd389b69659223807d77a96791
82be0f3fdbf90fd2eb884737417440e4,4,4,2023-11-05,e2f374c3418c50bc30d67d5f7454a5b4
1878482159d277c1c48744dfed94b058,3,4,2023-11-05,2f4059dbdef515f7ddf25d1888ec1704
4dd828938cde9b8ef953504093b90cb5,9,4,2023-11-05,b937958e1e97402d2dfc7002ad0552e4
be3083dfde9800fe2c269f1f3afe4cb5,5,4,2023-11-05,4edb2dc80889b1aec708ec4730f22387
36ca936332d94575666bd4485e7304bc,8,4,2023-11-05,57ebe10efddcad20314b2eb42fd3a5bd
2af04da6f60dd039a3b150de2ea06dea,6,4,2023-11-05,7183145a2a3e0ce2b68cd3735186b1d5
844420c9e40ef32d9ce747f567f735e0,6,4,2023-11-05,bdc4626aa1d1df8e14d80d345b2a442d
e99d2b8a8bce29f536ab423196bcedcf,5,4,2023-11-05,fe7ee8fc1959cc7214fa21c4840dff0a
f9a8baa55364f7619135c2807e8ba2e5,3,4,2023-11-05,5b5abc705cc52b743cc9d6ad5fffdfa4
481091eb4e73a9786a86012e252a4e4f,6,4,2023-11-05,1e9491470749d5b0e361ce4f0b24d037
5f2e624e0e7331c8ff8411e94e56e5cc,3,4,2023-11-05,9576675320d0f299324b34331e85d31f
56a37770de31e08a3029278ef4057782,1,4,2023-11-05,4d42d2f5010c1c13f23492a35645d6a7
9f3c303ff98d3e6e8dd6757d9ea688d6,5,4,2023-11-06,daf642455364613e2120c636b5a1f9c7
b7d0a066f645c3f44e568b83eb219ee9,6,4,2023-11-06,55ed523b2ca4371a31d7dbd7a2877bea
3100e8a2feab0031366f7c9fa7da1d06,2,4,2023-11-06,8fb134f258b1f7865a6ab2d935a897c9
79a00da1a11fc9eed0ac40d5657d9fc9,9,4,2023-11-06,402cac3dacf2ef35050ca72743ae6ca7
58805251cfb0f774b4866c313b4378c2,8,4,2023-11-06,40cb228987243c91b2dd0b7c9c4a0856
